time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-02 09:30:00-04:00,MLTrader,777e1befab9f46b9b7ec7351729bb143,SPY,buy,stop,fill,1,day,0.0,1,stock,426.94048461914065,414.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,d28fa1b037624ce79913ddd929da9619,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,d28fa1b037624ce79913ddd929da9619,SPY,buy,market,fill,1,gtc,0.0,1,stock,426.6700134277344,384.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,58ce7b35ed88435baaf112079fb1bddb,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,fc80e993664c4a2f945848221dd328c2,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,5c3928fbd837478a974d91f493998735,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,b422d5dc31664397bf04d761fb0e5cef,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,5c3928fbd837478a974d91f493998735,SPY,sell,market,fill,1,day,0.0,1,stock,430.9200134277344,384.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,b422d5dc31664397bf04d761fb0e5cef,SPY,sell,market,fill,1,gtc,0.0,1,stock,430.9200134277344,191.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,17daa2de31d14a81b17885f1c30dc494,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,17daa2de31d14a81b17885f1c30dc494,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.9599914550781,472.0,0.0
2023-07-18 09:30:00-04:00,MLTrader,3c373828b5f641e194fb1958ccf921d1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
